item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace
★ Paracord Knife | Scorched (Factory New),ok,,best_deal,2026-05-21T11:50:08.442503+00:00,137.84,,3,False,3,-4.299782594350405,-0.26326514617133,680.3933333333333,128.20333333333335,1/1->1/1
★ Paracord Knife | Scorched (Field-Tested),ok,,best_deal,2026-05-21T11:50:15.501867+00:00,48.3,,19,False,8,-0.228386295850952,-0.2313236340462343,57.85,47.105,1/1->1/1
★ Paracord Knife | Scorched (Minimal Wear),ok,,best_deal,2026-05-21T11:50:22.472823+00:00,58.05,,11,False,8,-0.1431473424424653,-0.161305134795975,65.46625,57.2975,1/1->1/1
★ Paracord Knife | Scorched (Well-Worn),ok,,best_deal,2026-05-21T11:50:30.192813+00:00,54.13,,7,False,7,-0.3919890387656969,-0.3857339359402632,71.17428571428572,51.13428571428572,1/1->1/1
★ Paracord Knife | Slaughter (Factory New),ok,,best_deal,2026-05-21T11:50:36.720838+00:00,146.55,,50,True,8,-0.0160034748006426,-0.0172001014662191,148.2375,145.935,1/1
★ Paracord Knife | Slaughter (Field-Tested),ok,,best_deal,2026-05-21T11:50:44.237226+00:00,148.25,,32,False,8,-0.0130513736853378,-0.0109287914220338,145.96375,144.09,1/1->1/1
★ Paracord Knife | Slaughter (Minimal Wear),ok,,best_deal,2026-05-21T11:50:48.148152+00:00,129.46,,50,True,8,-0.0450537593300559,-0.0460559765286882,133.975,128.2075,1/1
★ Paracord Knife | Stained (Battle-Scarred),ok,,best_deal,2026-05-21T11:50:55.668110+00:00,66.3,,11,False,8,-0.040640853621481,-0.0451319624800711,66.78625,64.18375,1/1->1/1
★ Paracord Knife | Stained (Factory New),ok,,best_deal,2026-05-21T11:51:03.154260+00:00,114.17,,18,False,8,-0.0320274346005931,-0.0298082916957711,111.24625,107.79,1/1->1/1
★ Paracord Knife | Stained (Field-Tested),ok,,best_deal,2026-05-21T11:51:10.316374+00:00,61.38,,15,False,8,-0.0753260655010171,-0.0740536343136596,65.47875,60.87125,1/1->1/1
★ Paracord Knife | Stained (Minimal Wear),ok,,best_deal,2026-05-21T11:51:17.400569+00:00,64.72,,21,False,8,-0.0591517398451901,-0.0571575090354163,67.44125,63.6725,1/1->1/1
★ Paracord Knife | Stained (Well-Worn),ok,,best_deal,2026-05-21T11:51:24.603987+00:00,59.66,,9,False,8,-0.0924081581543233,-0.0924200993489058,63.0325,57.7,1/1->1/1
★ Paracord Knife | Tiger Tooth (Factory New),ok,,best_deal,2026-05-21T11:51:29.241836+00:00,115.72,,50,True,8,-0.0194255349851385,-0.0208572838475451,116.7225,114.49625,1/1
★ Paracord Knife | Tiger Tooth (Minimal Wear),ok,,best_deal,2026-05-21T11:51:36.195364+00:00,140.98,,8,False,8,-0.6104735775684905,-0.3219933947257645,213.8025,132.74875,1/1->1/1
★ Paracord Knife | Ultraviolet (Battle-Scarred),ok,,best_deal,2026-05-21T11:51:43.904760+00:00,68.23,,7,False,7,-0.4689249976105732,-0.0907276634940128,102.97285714285714,67.53999999999999,1/1->1/1
★ Paracord Knife | Ultraviolet (Factory New),ok,,best_deal,2026-05-21T11:51:52.303184+00:00,323.09,,4,False,4,-0.047272527622218,-0.0508406622330467,323.8825,309.38,1/1->1/1
★ Paracord Knife | Ultraviolet (Field-Tested),ok,,best_deal,2026-05-21T11:52:00.225979+00:00,68.71,,41,False,8,-0.031210158849383,-0.0414205064342406,70.6375,68.5025,1/1->1/1
★ Paracord Knife | Ultraviolet (Minimal Wear),ok,,best_deal,2026-05-21T11:52:08.129022+00:00,97.91,,22,False,8,-0.0294091846138783,-0.0288334402419886,100.28125,97.41,1/1->1/1
★ Paracord Knife | Ultraviolet (Well-Worn),ok,,best_deal,2026-05-21T11:52:16.275976+00:00,74.01,,9,False,8,-0.1046953829344847,-0.0335873152575555,78.61375,71.16375,1/1->1/1
★ Paracord Knife | Urban Masked (Battle-Scarred),ok,,best_deal,2026-05-21T11:52:22.303937+00:00,56.46,,9,False,8,-0.4271999568242964,-0.2906264637933377,76.155,53.3625,1/1->1/1
★ Paracord Knife | Urban Masked (Factory New),ok,,best_deal,2026-05-21T11:52:29.350953+00:00,181.06,,4,False,4,-0.6506402571359227,-0.5800136728983666,303.4,179.74,1/1->1/1
★ Paracord Knife | Urban Masked (Field-Tested),ok,,best_deal,2026-05-21T11:52:37.437710+00:00,53.63,,20,False,8,-0.1010512226085584,-0.0910546275222964,58.69375,53.31375,1/1->1/1
★ Paracord Knife | Urban Masked (Minimal Wear),ok,,best_deal,2026-05-21T11:52:43.422543+00:00,66.17,,14,False,8,-0.1045952086536609,-0.1058528568710547,74.61500000000001,67.46625,1/1->1/1
★ Paracord Knife | Urban Masked (Well-Worn),ok,,best_deal,2026-05-21T11:52:51.841943+00:00,59.81,,4,False,4,-0.1706374830649334,-0.0820042823469013,66.3725,56.682500000000005,1/1->1/1
★ Shadow Daggers | Autotronic (Battle-Scarred),ok,,best_deal,2026-05-21T11:52:59.460417+00:00,50.87,,15,False,8,-0.1227208768822155,-0.1186822784708533,55.2625,49.22125,1/1->1/1
★ Shadow Daggers | Autotronic (Factory New),ok,,best_deal,2026-05-21T11:53:05.365774+00:00,96.49,,14,False,8,-0.2306153146149385,-0.2340325986768282,117.03125,95.04125,1/1->1/1
★ Shadow Daggers | Autotronic (Field-Tested),ok,,best_deal,2026-05-21T11:53:10.145124+00:00,48.97,,50,True,8,-0.0786903222315824,-0.08029290416077,51.9175,48.13,1/1
★ Shadow Daggers | Autotronic (Minimal Wear),ok,,best_deal,2026-05-21T11:53:17.594894+00:00,56.76,,24,False,8,-0.1099180307184536,-0.1106686067257143,62.2975,56.1275,1/1->1/1
★ Shadow Daggers | Autotronic (Well-Worn),ok,,best_deal,2026-05-21T11:53:25.913041+00:00,60.92,,6,False,6,-0.1608839313860319,-0.049226693396153,67.76,58.36833333333333,1/1->1/1
★ Shadow Daggers | Black Laminate (Battle-Scarred),ok,,best_deal,2026-05-21T11:53:32.224618+00:00,42.77,,11,False,8,-0.3090414064785582,-0.2351963787194664,55.48375,42.315,1/1->1/1
★ Shadow Daggers | Black Laminate (Factory New),ok,,best_deal,2026-05-21T11:53:39.511675+00:00,70.06,,14,False,8,-0.0228795207659531,-0.0043608749275734,71.41625,69.63125,1/1->1/1
★ Shadow Daggers | Black Laminate (Field-Tested),ok,,best_deal,2026-05-21T11:53:46.230517+00:00,43.5,,27,False,8,-0.0456039318248021,-0.0451054210816833,45.33875,43.3625,1/1->1/1
★ Shadow Daggers | Black Laminate (Minimal Wear),ok,,best_deal,2026-05-21T11:53:52.937096+00:00,44.24,,19,False,8,-0.0665603661953828,-0.0594879437486557,47.84125,44.8825,1/1->1/1
★ Shadow Daggers | Black Laminate (Well-Worn),ok,,best_deal,2026-05-21T11:54:00.692310+00:00,43.61,,18,False,8,-0.0982593464683372,-0.1077453786596539,47.0575,42.84875,1/1->1/1
★ Shadow Daggers | Blue Steel (Battle-Scarred),ok,,best_deal,2026-05-21T11:54:08.866039+00:00,68.18,,5,False,5,-0.2936334972463647,-0.211811384098886,84.31,65.164,1/1->1/1
★ Shadow Daggers | Blue Steel (Factory New),ok,,best_deal,2026-05-21T11:54:15.921468+00:00,268.81,,5,False,5,-0.4775710727035624,-0.5625477876400384,386.518,260.846,1/1->1/1
★ Shadow Daggers | Blue Steel (Field-Tested),ok,,best_deal,2026-05-21T11:54:21.909179+00:00,63.29,,18,False,8,-0.0681515235160832,-0.0604233421429756,66.71125,62.45,1/1->1/1
★ Shadow Daggers | Blue Steel (Minimal Wear),ok,,best_deal,2026-05-21T11:54:28.036936+00:00,65.99,,8,False,8,-0.3094869504383953,-0.0568910839455087,84.14,64.245,1/1->1/1
★ Shadow Daggers | Blue Steel (Well-Worn),ok,,best_deal,2026-05-21T11:54:36.006714+00:00,63.83,,12,False,8,-0.1757832044431404,-0.0939177082237812,72.50750000000001,61.66625,1/1->1/1
★ Shadow Daggers | Boreal Forest (Battle-Scarred),ok,,best_deal,2026-05-21T11:54:43.581140+00:00,47.0,,3,False,3,-0.1444746606999783,-0.171011931064958,51.66333333333333,45.126666666666665,1/1->1/1
★ Shadow Daggers | Boreal Forest (Factory New),ok,,best_deal,2026-05-21T11:54:51.978178+00:00,130.03,,1,False,1,-0.0896399080616328,-0.0896399080616328,128.0,117.47,1/1->1/1
★ Shadow Daggers | Boreal Forest (Field-Tested),ok,,best_deal,2026-05-21T11:55:00.095046+00:00,43.23,,21,False,8,-0.0962491469689149,-0.0358202946035625,46.90625,42.7775,1/1->1/1
★ Shadow Daggers | Boreal Forest (Minimal Wear),ok,,best_deal,2026-05-21T11:55:06.791406+00:00,62.1,,12,False,8,-0.0546673983179218,-0.0795811082396125,63.34625,60.06,1/1->1/1
★ Shadow Daggers | Boreal Forest (Well-Worn),ok,,best_deal,2026-05-21T11:55:14.312169+00:00,44.89,,8,False,8,-0.2826360154651632,-0.2240573853676022,54.585,42.55125,1/1->1/1
★ Shadow Daggers | Bright Water (Battle-Scarred),ok,,best_deal,2026-05-21T11:55:20.959811+00:00,52.03,,7,False,7,-0.4786875059283488,-0.3626194834248524,72.26857142857143,48.93857142857143,1/1->1/1
★ Shadow Daggers | Bright Water (Factory New),ok,,best_deal,2026-05-21T11:55:28.705061+00:00,46.3,,42,False,8,-0.0400805130059495,-0.0271930587852167,50.37125,48.44375,1/1->1/1
★ Shadow Daggers | Bright Water (Field-Tested),ok,,best_deal,2026-05-21T11:55:36.253083+00:00,43.04,,45,False,8,-0.0269232518207539,-0.028167324808202,43.84375,42.69375,1/1->1/1
★ Shadow Daggers | Bright Water (Minimal Wear),ok,,best_deal,2026-05-21T11:55:42.883218+00:00,43.18,,20,False,8,-0.0629381905193976,-0.0551484814152241,46.0725,43.35625,1/1->1/1
★ Shadow Daggers | Bright Water (Well-Worn),ok,,best_deal,2026-05-21T11:55:50.866774+00:00,45.05,,5,False,5,-0.5172423387093292,-0.4517119244391969,64.102,42.25,1/1->1/1
★ Shadow Daggers | Case Hardened (Battle-Scarred),ok,,best_deal,2026-05-21T11:55:57.604872+00:00,107.77,,15,False,8,-0.2136842349447899,-0.2271040178157187,130.79875,107.77,1/1->1/1
